,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
91,92,537.9523760016726,649.900987683317,,533,543,641,659,153.0,3.957635228001216,2.090746872600123,83.52577871105022,0.8490690687824,-0.06689021252613259,1.6882876138664145,0.0,97.09048235914355,,105.24929042328932,,23.12388568127789,1.4,8.766260546169352,-28.25110953758244,82.36355878924883,0.9973240774563065,1.0,0.002489817776601007,23.12388568127789,0.00015343312234904102,0.0,0.0,0.0,0.0
90,91,417.9502002556664,641.8335972088931,,414,422,636,647,82.0,2.3693505671756374,1.5605217287926316,79.50482752727666,0.7524683010957479,-0.13490934467166227,2.555777868957641,0.0,56.25676822406789,,59.04482972292337,,23.716390378895326,1.443062978406168,8.775580712504535,-28.251719527608756,69.68445302268137,0.5970763429282606,1.0,0.004065106788098522,23.716390378895326,9.397551785416491e-05,0.0,0.0,0.0,0.0
89,90,696.3158830973287,637.3287912584389,,687,706,630,647,189.0,6.028075176350654,1.9236919175457974,34.59910922080598,0.9477136144424133,-0.17465257001863677,5.369833736554007,0.0,143.86431504821783,,145.66785616542032,,22.69694462226417,1.4,8.75394819958626,-28.25189282560631,105.89436804040014,1.5190749444403648,1.0,0.0017278648087233673,22.69694462226417,0.0002210939846771319,0.0,0.0,0.0,0.0
88,89,677.8749064801524,619.7996908774637,,669,686,610,626,136.0,4.694835746708637,2.0848055988054592,47.46023358097323,0.8959952741595341,-0.12335365898115924,2.3968136160280196,0.0,68.56294350281865,,80.9370595969265,,23.50160369264154,1.43101223157672,8.75537137141815,-28.253101695595753,99.6416487598485,1.1830986081705763,1.0,0.0034108747117166027,23.50160369264154,0.00011200074697313607,0.0,0.0,0.0,0.0
60,61,247.5243754239326,420.88122974990335,,238,254,415,428,127.0,4.056761958042061,1.9159767660055613,-26.668611781479118,0.8814420793775675,0.003903286129464334,1.8370188680103396,0.0,70.82574024566722,,84.7253280374816,,23.466349522327477,1.5633298207163133,8.788705140972702,-28.266924134540133,32.06291301682772,1.0223040134265993,0.9999786662967761,0.003313233979714116,23.466349522327477,0.00011530139974509209,0.0,0.0,0.0,0.0
58,59,273.5979456441963,410.5766762674518,,267,280,401,420,198.0,3.7975304825332206,2.0706199615095517,-63.61980636772055,0.838270665791185,-0.07523036870482258,5.354022841104921,0.0,219.59427023028695,,266.58446749458074,,22.237774817887935,2.029715538176292,8.786673308173862,-28.267617143121583,25.17916808856907,0.9569776815983716,0.9011488702183574,0.0011532628299906682,22.237774817887935,0.000331251910327441,0.0,0.0,0.0,0.0
1,2,693.2051281107352,7.050492558466208,,679,712,3,13,223.0,8.302016795209452,2.3168079445563587,-7.066404614593288,0.9602720174204802,-0.07852687539464398,1.2958082732863403,0.0,83.89282006157599,,262.3324223555125,,23.2825153444153,2.8517174900168354,8.753838372243148,-28.29503515706184,119.57525545457045,2.092108232392782,1.0,0.0028444244514949147,23.2825153444153,0.0001343050314953048,0.0,0.0,0.0,0.0
57,58,476.3814402091239,400.0117083712936,,472,482,388,418,128.0,8.506910952172191,1.9712203696500525,-79.83464037799898,0.972782554350898,-0.0029312016489200232,0.8577491397113306,0.0,38.221701720552815,,86.33092984015897,,24.136052280682843,1.4,8.770908166328638,-28.26824351904076,28.92825057407081,2.1437415599473923,0.9999997723846845,0.005685832050912869,24.136052280682843,6.718814627714965e-05,0.0,0.0,0.0,0.0
26,27,723.4293575885463,161.11605358029348,,699,728,140,173,491.0,4.3287770872980085,3.6512947199565327,15.602542138115211,0.5371396052906751,-0.005159276879226127,44.12184047606735,0.0,1619.335768676863,,1701.5382970939513,,20.068485055870063,1.4,8.751575078509765,-28.284474928387066,101.58913738098857,1.0908518259990982,0.9909852194788744,0.00014515397823549708,20.068485055870063,0.002631829455781442,0.0,0.0,0.0,0.0
25,26,266.56770121671696,140.09043530930697,,261,272,132,147,134.0,2.7892798488808888,2.035101371299093,-72.4238310795427,0.6838577721254059,0.04491576606753256,3.9642642925142155,0.0,111.09721713837357,,116.73375755339598,,22.977569376890607,1.4,8.78707455247537,-28.28613453662373,60.25897748777019,0.702898521917984,0.9999999999875601,0.002199334169548896,22.977569376890607,0.00017369825869726545,0.0,0.0,0.0,0.0
24,25,43.583251102770994,135.55852327316822,,39,48,131,140,76.0,1.9705068722321581,1.4989774912570537,41.85444801472574,0.6490959402052114,-0.08505582128897515,3.367565919400022,0.0,61.66203573019294,,63.57646584512772,,23.61678268168933,1.4,8.804404501216847,-28.28654900240836,97.10687078859927,0.49656773180250385,1.0,0.003748593871544667,23.61678268168933,0.00010191035055676013,0.0,0.0,0.0,0.0
23,24,526.6647879479074,129.20241492521123,,522,531,125,133,73.0,1.6156379594073231,1.4461054040067431,-11.406414650663317,0.4459302133643634,-0.13399027329912627,6.382357222676497,0.0,76.68434036719631,,79.3988134693021,,23.38006061270179,1.55978419370036,8.766851556984673,-28.28675540557266,70.32514933081181,0.40714076577064545,1.0,0.0030849835068076197,23.38006061270179,0.000123832271615403,0.0,0.0,0.0,0.0
22,23,598.2732833133205,117.34261253861948,,594,603,113,121,71.0,1.9597369179717086,1.8028284589608599,2.5254397146843175,0.3920734479843955,0.01274920224211229,1.8560428781195952,0.0,43.15327014020551,,52.037176932533576,,24.004293048132205,1.8723785515462832,8.76127893002835,-28.28753240830076,83.74469854452846,0.4938537033288706,1.0,0.005122631998736412,24.004293048132205,7.457504572615635e-05,0.0,0.0,0.0,0.0
21,22,273.28602963238797,117.37739377622236,,269,278,113,122,79.0,1.8853931843429887,1.517309838109085,38.41582222591463,0.593585351466256,-0.09413827304358335,4.999941635668719,0.0,69.61043249834918,,72.06560480481374,,23.485141497861832,1.4,8.78654014963302,-28.287686008929377,64.83179907160988,0.4751190824544332,1.0,0.0033649563357650144,23.485141497861832,0.00011352911521723749,0.0,0.0,0.0,0.0
20,21,206.19741050099285,117.64329194227395,,199,216,111,125,170.0,3.2472222255408316,2.004733089874847,-41.260765305718124,0.7866740064933088,0.0023736988695404193,5.130859181001341,0.0,193.82320808883298,,201.62104887722614,,22.37331288416838,1.5583296260057338,8.791755086772442,-28.287699430080853,72.19782465889236,0.8183000008362896,0.999999999449803,0.001301044828236126,22.37331288416838,0.0002936259437439667,0.0,0.0,0.0,0.0
19,20,492.0651491129324,112.34009422139589,,486,499,104,121,191.0,3.7762071551392324,2.25347672242419,-79.1032963674097,0.8024222726115493,-0.06350728973362152,3.5095532572341597,0.0,182.70861068013053,,213.46607389358368,,22.437429790004018,1.9107880217296773,8.769531720242156,-28.287926304196,69.53921159006362,0.9516042030950865,0.999999999193318,0.0013769136222612271,22.437429790004018,0.0002774469722484617,0.0,0.0,0.0,0.0
18,19,59.13976506199863,105.3363704580658,,52,66,95,111,124.0,4.974707470377786,2.020278530394293,-46.404559217325875,0.9138241925577649,-0.13647860915960308,1.0503499263066658,0.0,54.583247517638036,,59.347372002002004,,23.749178900231,1.4,8.803179402386132,-28.288610427532607,98.65235918009516,1.253626282535202,1.0,0.004174537033924664,23.749178900231,9.151206767110303e-05,0.0,0.0,0.0,0.0
